model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge,version
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt5,dialog0523,23.3,57.1,30.2,66.9,100.0,31.7,9.5,48.0,6.7,15.8,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt5,dialog0524,23.3,57.1,30.2,66.9,100.0,31.7,9.5,48.0,6.7,15.8,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt5,dialog0525,23.3,57.1,30.2,66.9,100.0,31.7,9.5,48.0,6.7,15.8,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt12,dialog0616,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt12,dialog0617,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt12,dialog0618,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt12,dialog0619,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt12,dialog0620,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt12,dialog0621,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt12,dialog0622,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt12,dialog0623,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt12,dialog0624,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt12,dialog0625,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt12,dialog0626,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt12,dialog0627,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt12,dialog0628,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt12,dialog0629,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt12,dialog0630,19.0,53.6,27.1,67.6,100.0,27.6,20.0,55.7,13.1,11.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt15,dialog0661,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt15,dialog0662,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt15,dialog0663,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt15,dialog0664,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt15,dialog0665,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt15,dialog0666,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt15,dialog0667,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt15,dialog0668,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt15,dialog0669,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt15,dialog0670,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt15,dialog0671,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt15,dialog0672,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt15,dialog0673,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt15,dialog0674,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt15,dialog0675,18.9,43.6,30.5,67.6,100.0,34.7,11.2,45.8,11.9,9.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt10,dialog0586,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt10,dialog0587,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt10,dialog0588,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt10,dialog0589,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt10,dialog0590,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt10,dialog0591,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt10,dialog0592,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt10,dialog0593,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt10,dialog0594,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt10,dialog0595,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt10,dialog0596,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt10,dialog0597,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt10,dialog0598,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt10,dialog0599,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt10,dialog0600,24.6,72.4,29.8,67.6,100.0,31.4,7.3,63.4,6.9,15.9,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt9,dialog0571,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt9,dialog0572,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt9,dialog0573,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt9,dialog0574,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt9,dialog0575,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt9,dialog0576,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt9,dialog0577,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt9,dialog0578,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt9,dialog0579,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt9,dialog0580,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt9,dialog0581,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt9,dialog0582,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt9,dialog0583,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt9,dialog0584,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt9,dialog0585,28.8,62.0,36.2,66.9,100.0,37.2,6.7,60.2,11.3,13.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt7,dialog0541,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt7,dialog0542,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt7,dialog0543,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt7,dialog0544,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt7,dialog0545,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt7,dialog0546,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt7,dialog0547,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt7,dialog0548,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt7,dialog0549,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt7,dialog0550,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt7,dialog0551,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt7,dialog0552,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt7,dialog0553,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt7,dialog0554,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt7,dialog0555,32.9,61.0,42.3,67.6,100.0,42.9,5.6,53.5,6.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt6,dialog0526,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt6,dialog0527,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt6,dialog0528,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt6,dialog0529,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt6,dialog0530,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt6,dialog0531,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt6,dialog0532,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt6,dialog0533,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt6,dialog0534,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt6,dialog0535,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt6,dialog0536,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt6,dialog0537,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt6,dialog0538,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt6,dialog0539,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt6,dialog0540,0.0,0.0,16.6,65.6,100.0,14.4,21.1,52.3,52.3,0.0,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt1,dialog0451,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt1,dialog0452,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt1,dialog0453,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt1,dialog0454,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt1,dialog0455,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt1,dialog0456,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt1,dialog0457,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt1,dialog0458,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt1,dialog0459,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt1,dialog0460,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt1,dialog0461,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt1,dialog0462,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt1,dialog0463,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt1,dialog0464,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt1,dialog0465,30.4,56.9,37.2,67.6,100.0,36.6,8.9,51.8,7.5,12.7,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt8,dialog0556,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt8,dialog0557,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt8,dialog0558,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt8,dialog0559,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое двунаправленные RNN и зачем они нужны?,prompt8,dialog0560,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как LSTM решает проблему затухающих градиентов?,prompt8,dialog0561,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие компоненты включает стандартная LSTM ячейка?,prompt8,dialog0562,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Чем GRU отличается от LSTM?,prompt8,dialog0563,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Зачем нужны замочные скважины (peepholes) в LSTM?,prompt8,dialog0564,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему нормализация по мини-батчам важна для обучения RNN?,prompt8,dialog0565,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем трудность применения обычной batch normalization к RNN?,prompt8,dialog0566,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Как работает механизм внимания (Attention)?,prompt8,dialog0567,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Почему внимание важно в задачах машинного перевода?,prompt8,dialog0568,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Чем Show, Attend and Tell отличается от обычного RNN для обработки изображений?",prompt8,dialog0569,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Можно ли автоматически подбирать архитектуру рекуррентной ячейки?,prompt8,dialog0570,28.7,61.0,38.5,67.6,100.0,39.0,6.1,53.1,6.3,14.1,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,"Зачем нужны рекуррентные нейронные сети, если существуют полносвязные и сверточные?",prompt11,dialog0601,29.4,63.3,36.2,67.6,100.0,37.0,11.1,54.8,5.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Что такое скрытое состояние в RNN?,prompt11,dialog0602,29.4,63.3,36.2,67.6,100.0,37.0,11.1,54.8,5.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,Какие типы входов и выходов встречаются в задачах RNN?,prompt11,dialog0603,29.4,63.3,36.2,67.6,100.0,37.0,11.1,54.8,5.7,14.2,v3_russian_v2
phi4-mini,3.8B,5._Рекуррентные_НС,В чем отличие Simple RNN от глубоких RNN?,prompt11,dialog0604,29.4,63.3,36.2,67.6,100.0,37.0,11.1,54.8,5.7,14.2,v3_russian_v2
